contract_id,brand,model,year,fuel_type,current_value,color,usage,previous_claims,power_hp
CTR_012180,Peugeot,3008,2012,Diesel,5094.67,Black,Personal,2,135
CTR_012181,Renault,Clio,2010,Electric,4155.68,Unknown,Mixed,1,126
CTR_012184,Renault,Clio,2023,Gasoline,11804.62,Gray,Professional,3,108
CTR_012185,Volkswagen,Golf,2021,Gasoline,14048.09,Red,Mixed,1,88
CTR_012189,Peugeot,308,2020,Gasoline,6902.42,Blue,Professional,0,102
CTR_012197,Volkswagen,Polo,2023,Hybrid,19391.46,Unknown,Personal,0,174
CTR_012198,Volkswagen,Tiguan,2024,Gasoline,20232.11,White,Mixed,0,179
CTR_012201,Peugeot,308,2018,Hybrid,4689.45,Red,Mixed,0,135
CTR_012202,Peugeot,208,2018,Hybrid,4737.61,Red,Personal,0,185
CTR_012203,Peugeot,3008,2020,Gasoline,7263.16,Unknown,Professional,1,143
CTR_012204,Mercedes,ClasseC,2024,Diesel,35996.5,Red,Personal,0,113
CTR_012207,Peugeot,308,2018,Electric,5462.45,Black,Personal,1,124
CTR_012216,Renault,Megane,2021,Electric,10260.08,Blue,Personal,1,126
CTR_012217,Volkswagen,Tiguan,2020,Hybrid,13774.84,White,Professional,1,130
CTR_012219,Volkswagen,Polo,2023,Gasoline,18224.23,White,Mixed,1,173
CTR_012224,Renault,Megane,2021,Electric,8418.145,White,Professional,0,108
CTR_012226,Volkswagen,Golf,2023,Hybrid,14624.94,White,Professional,1,117
CTR_012231,Volkswagen,Golf,2019,Hybrid,9485.98,White,Mixed,0,179
CTR_012232,Volkswagen,Golf,2018,Hybrid,6488.17,Black,Personal,1,124
CTR_012234,Peugeot,208,2019,Hybrid,4995.08,Red,Professional,0,198
CTR_012235,Peugeot,308,2011,Gasoline,5644.66,White,Personal,3,139
CTR_012236,Volkswagen,Tiguan,2010,Diesel,4205.01,White,Mixed,2,154
CTR_012240,Volkswagen,Tiguan,2019,Electric,9051.21,Blue,Professional,2,135
CTR_012243,Peugeot,3008,2022,Gasoline,13285.56,Gray,Personal,1,195
CTR_012244,Renault,Captur,2014,Gasoline,4306.17,Unknown,Personal,2,112
CTR_012245,Peugeot,308,2024,Gasoline,12883.4,White,Professional,0,183
CTR_012248,Peugeot,308,2021,Hybrid,11238.04,Gray,Mixed,3,135
CTR_012249,Peugeot,3008,2014,Hybrid,4602.86,White,Mixed,2,196
CTR_012250,Volkswagen,Tiguan,2019,Electric,7912.5,Blue,Mixed,2,143
CTR_012251,Volkswagen,Golf,2015,Diesel,4608.88,Blue,Personal,3,180
CTR_012254,Peugeot,208,2018,Electric,5498.67,Unknown,Personal,3,135
CTR_012258,Renault,Clio,2022,Hybrid,9410.38,Black,Professional,3,107
CTR_012263,BMW,X1,2024,Electric,8418.145,Blue,Mixed,3,126
CTR_012265,Peugeot,3008,2014,Gasoline,5700.0,Black,Mixed,0,168
CTR_012272,Peugeot,308,2023,Hybrid,15537.18,Black,Professional,3,158
CTR_012274,Peugeot,208,2016,Diesel,4705.47,Red,Professional,3,91
CTR_012277,Renault,Clio,2023,Electric,10417.65,Red,Personal,1,135
CTR_012279,Peugeot,308,2020,Gasoline,8766.22,Red,Mixed,1,180
CTR_012280,BMW,X1,2020,Gasoline,15366.26,Unknown,Professional,3,97
CTR_012284,Renault,Captur,2020,Gasoline,15564.01,Blue,Personal,3,149
CTR_012286,BMW,X1,2021,Electric,26502.66,Gray,Professional,3,171
CTR_012288,Renault,Captur,2023,Diesel,12702.21,Red,Personal,3,175
CTR_012290,Volkswagen,Polo,2024,Diesel,23515.92,Gray,Mixed,2,163
CTR_012294,Renault,Clio,2014,Gasoline,4644.79,Blue,Personal,0,122
CTR_012295,Volkswagen,Tiguan,2015,Diesel,4186.66,Black,Professional,0,151
CTR_012296,Volkswagen,Golf,2023,Hybrid,20990.49,Red,Mixed,2,74
CTR_012298,Volkswagen,Tiguan,2022,Hybrid,14842.18,White,Mixed,1,135
CTR_012299,Peugeot,208,2020,Diesel,7592.18,White,Mixed,3,123
CTR_012300,Peugeot,208,2022,Hybrid,9528.26,Red,Professional,3,136
CTR_012301,Peugeot,3008,2022,Gasoline,12510.6,Gray,Mixed,1,193
CTR_012304,Renault,Clio,2019,Diesel,6093.06,Red,Professional,2,152
CTR_012307,Peugeot,308,2018,Electric,4290.59,Unknown,Professional,1,166
CTR_012311,Peugeot,308,2010,Gasoline,8418.145,Red,Professional,2,185
CTR_012312,Peugeot,308,2020,Hybrid,6291.21,Blue,Professional,2,135
CTR_012316,Peugeot,208,2019,Gasoline,6935.35,Unknown,Mixed,0,109
CTR_012317,Volkswagen,Polo,2021,Hybrid,11491.98,Gray,Mixed,0,135
CTR_012319,Peugeot,308,2021,Electric,11239.84,Red,Personal,1,161
CTR_012324,Peugeot,308,2023,Electric,14933.35,Blue,Personal,0,68
CTR_012328,Peugeot,208,2022,Diesel,11059.86,Gray,Personal,1,117
CTR_012332,Volkswagen,Polo,2019,Gasoline,6425.06,Unknown,Personal,0,112
CTR_012337,Renault,Clio,2019,Gasoline,4686.69,Blue,Mixed,3,130
CTR_012338,Peugeot,208,2022,Electric,9843.6,White,Professional,0,103
CTR_012339,BMW,Serie1,2023,Gasoline,25942.18,Red,Mixed,1,135
CTR_012342,Peugeot,3008,2011,Gasoline,4512.41,Blue,Professional,3,135
CTR_012344,Peugeot,208,2018,Electric,4309.17,Unknown,Personal,3,175
CTR_012346,BMW,Serie1,2020,Gasoline,32818.43,Black,Personal,1,126
CTR_012348,Renault,Captur,2014,Electric,5053.47,White,Mixed,1,95
CTR_012350,Volkswagen,Tiguan,2011,Gasoline,8418.145,White,Personal,3,186
CTR_012352,Renault,Clio,2023,Electric,10523.71,Red,Mixed,0,187
CTR_012355,Peugeot,208,2020,Gasoline,6892.42,Blue,Professional,0,111
CTR_012359,Volkswagen,Polo,2022,Gasoline,16947.69,Blue,Professional,0,139
CTR_012360,BMW,X1,2023,Hybrid,32451.83,White,Mixed,0,141
CTR_012362,Volkswagen,Tiguan,2019,Electric,6708.63,Unknown,Professional,0,147
CTR_012366,Peugeot,208,2022,Gasoline,8418.145,White,Personal,3,190
CTR_012375,Renault,Clio,2020,Diesel,8418.145,Red,Mixed,1,161
CTR_012376,Volkswagen,Golf,2019,Diesel,8168.47,Unknown,Personal,1,133
CTR_012382,Renault,Clio,2021,Gasoline,8396.99,Black,Personal,2,148
CTR_012384,Volkswagen,Golf,2021,Electric,10720.0,Black,Professional,0,153
CTR_012386,Peugeot,208,2013,Electric,4716.4,Black,Professional,1,76
CTR_012393,Renault,Clio,2019,Gasoline,5203.57,White,Professional,2,96
CTR_012395,Volkswagen,Tiguan,2020,Diesel,8418.145,Black,Mixed,0,135
CTR_012397,Peugeot,308,2017,Gasoline,5567.52,Unknown,Mixed,1,120
CTR_012400,Peugeot,308,2023,Hybrid,12752.97,Blue,Personal,1,198
CTR_012405,Renault,Clio,2020,Electric,8414.27,Black,Professional,3,135
CTR_012407,Renault,Clio,2016,Gasoline,4315.93,Blue,Mixed,0,181
CTR_012410,Peugeot,208,2010,Electric,4635.0,Black,Professional,1,177
CTR_012412,Peugeot,3008,2020,Gasoline,7110.59,Black,Professional,2,135
CTR_012416,Renault,Captur,2020,Gasoline,6303.36,Red,Professional,0,170
CTR_012421,Volkswagen,Golf,2013,Electric,5517.01,White,Professional,0,105
CTR_012423,Volkswagen,Tiguan,2019,Hybrid,6853.83,White,Mixed,0,96
CTR_012425,Volkswagen,Golf,2010,Gasoline,4714.89,Unknown,Personal,0,94
CTR_012427,Renault,Clio,2018,Gasoline,5886.37,Black,Mixed,1,135
CTR_012430,Peugeot,3008,2011,Electric,5102.97,White,Personal,3,155
CTR_012431,Mercedes,ClasseC,2015,Gasoline,4073.47,Unknown,Mixed,3,131
CTR_012433,Volkswagen,Tiguan,2012,Diesel,4115.69,Unknown,Professional,1,170
CTR_012437,Volkswagen,Polo,2024,Electric,17885.45,White,Professional,1,92
CTR_012440,Volkswagen,Polo,2018,Diesel,5871.0,Red,Personal,3,167
CTR_012441,Mercedes,ClasseA,2020,Hybrid,18680.57,Gray,Personal,0,173
CTR_012445,Volkswagen,Polo,2019,Diesel,9120.0,Unknown,Mixed,2,144
CTR_012447,Peugeot,208,2019,Electric,6310.61,Blue,Professional,2,168
CTR_012448,Peugeot,3008,2021,Diesel,8834.81,Red,Professional,3,176
CTR_012449,BMW,Serie1,2023,Diesel,29493.28,Black,Personal,1,124
CTR_012450,Peugeot,3008,2017,Electric,8418.145,Gray,Personal,2,97
CTR_012455,Volkswagen,Polo,2018,Electric,8418.145,Red,Professional,2,147
CTR_012456,Renault,Clio,2018,Electric,5259.0,Gray,Personal,1,143
CTR_012459,Peugeot,208,2018,Diesel,4403.35,Black,Mixed,2,113
CTR_012460,Renault,Captur,2024,Diesel,12835.82,Unknown,Professional,0,135
CTR_012461,Volkswagen,Polo,2020,Electric,8674.58,Unknown,Professional,1,133
CTR_012462,Peugeot,308,2021,Electric,9123.98,White,Professional,1,135
CTR_012464,Peugeot,208,2024,Electric,12386.0,White,Professional,2,135
CTR_012467,Volkswagen,Polo,2020,Electric,12268.87,White,Professional,2,135
CTR_012469,Peugeot,308,2019,Gasoline,6350.35,White,Mixed,0,119
CTR_012470,Renault,Megane,2012,Gasoline,4324.91,Gray,Mixed,0,134
CTR_012471,Volkswagen,Tiguan,2020,Diesel,8466.42,Black,Professional,2,192
CTR_012472,Renault,Captur,2011,Diesel,4136.0,Gray,Mixed,0,116
CTR_012476,Peugeot,308,2021,Hybrid,8444.97,Blue,Personal,2,75
CTR_012483,Volkswagen,Tiguan,2018,Hybrid,6094.77,Red,Professional,2,191
CTR_012487,Volkswagen,Golf,2016,Hybrid,4023.72,Gray,Mixed,1,134
CTR_012488,Peugeot,308,2021,Gasoline,10469.84,Black,Personal,3,139
CTR_012491,Renault,Captur,2024,Gasoline,14543.53,Black,Mixed,3,135
CTR_012492,Renault,Captur,2018,Electric,5027.82,Blue,Mixed,1,104
CTR_012494,Volkswagen,Golf,2019,Electric,9309.71,Blue,Personal,3,97
CTR_012496,Volkswagen,Golf,2020,Hybrid,11771.09,White,Mixed,0,168
CTR_012497,Renault,Megane,2017,Diesel,5321.3,White,Mixed,0,132
CTR_012502,Volkswagen,Tiguan,2019,Electric,6421.44,Unknown,Mixed,0,123
CTR_012504,Peugeot,208,2021,Diesel,10408.61,Black,Professional,3,133
CTR_012505,Volkswagen,Polo,2021,Gasoline,10484.36,Gray,Personal,1,127
CTR_012507,Renault,Clio,2023,Diesel,11226.25,Red,Personal,2,159
CTR_012508,Volkswagen,Tiguan,2024,Hybrid,19944.28,Gray,Professional,2,113
CTR_012509,Renault,Megane,2021,Diesel,7524.04,Unknown,Personal,1,156
CTR_012511,Volkswagen,Golf,2022,Gasoline,16289.97,Blue,Mixed,2,188
CTR_012513,Renault,Clio,2012,Diesel,4642.74,Blue,Mixed,0,135
CTR_012515,Peugeot,308,2022,Gasoline,10769.17,Red,Mixed,0,135
CTR_012519,Peugeot,3008,2024,Hybrid,15889.95,Red,Personal,2,123
CTR_012520,Renault,Megane,2019,Electric,5372.06,Black,Mixed,1,115
CTR_012521,Renault,Clio,2018,Diesel,4449.14,Blue,Personal,3,96
CTR_012523,Peugeot,3008,2017,Hybrid,4353.52,Gray,Professional,0,153
CTR_012525,Peugeot,208,2021,Electric,10460.32,Gray,Mixed,0,110
CTR_012532,Renault,Clio,2020,Hybrid,8009.7,Black,Personal,1,118
CTR_012533,Volkswagen,Polo,2024,Hybrid,17565.6,Gray,Professional,3,161
CTR_012537,Volkswagen,Golf,2018,Hybrid,5194.57,Gray,Professional,3,141
CTR_012541,Renault,Megane,2020,Diesel,14570.16,Blue,Professional,2,119
CTR_012543,Volkswagen,Tiguan,2022,Electric,18144.11,White,Mixed,3,152
CTR_012544,Renault,Clio,2020,Hybrid,7528.42,Red,Professional,2,154
CTR_012545,Mercedes,ClasseC,2017,Electric,7057.78,Gray,Personal,0,104
CTR_012546,Volkswagen,Polo,2011,Electric,5496.0,Black,Mixed,0,127
CTR_012559,Volkswagen,Golf,2021,Hybrid,12265.27,White,Mixed,1,112
CTR_012567,Renault,Captur,2023,Electric,10094.66,Red,Professional,2,113
CTR_012568,Peugeot,208,2023,Gasoline,14470.92,Red,Professional,0,181
CTR_012570,Renault,Captur,2015,Electric,4271.0,Unknown,Personal,3,69
CTR_012572,Peugeot,308,2018,Electric,4581.0,Red,Professional,1,188
CTR_012578,Peugeot,208,2017,Hybrid,4631.09,Gray,Professional,2,140
CTR_012580,Renault,Clio,2018,Hybrid,4698.18,Black,Professional,2,135
CTR_012582,Peugeot,308,2021,Gasoline,9468.22,Red,Mixed,2,161
CTR_012584,Renault,Captur,2010,Diesel,5003.22,White,Mixed,2,173
CTR_012585,Mercedes,GLA,2021,Diesel,25431.29,Red,Professional,1,135
CTR_012589,Volkswagen,Golf,2014,Hybrid,4325.7,Black,Personal,3,135
CTR_012590,Mercedes,GLA,2022,Hybrid,32209.44,Black,Mixed,1,122
CTR_012599,Renault,Megane,2014,Hybrid,5580.45,Red,Mixed,1,96
CTR_012600,Volkswagen,Tiguan,2010,Electric,4923.48,White,Professional,0,135
CTR_012602,Renault,Megane,2010,Electric,6244.3,Black,Mixed,0,141
CTR_012603,Volkswagen,Tiguan,2022,Diesel,14861.0,Unknown,Mixed,0,173
CTR_012604,Peugeot,308,2019,Gasoline,6163.97,Unknown,Professional,3,160
CTR_012605,Renault,Captur,2011,Hybrid,4139.1,Blue,Professional,2,148
CTR_012613,Volkswagen,Polo,2023,Hybrid,15113.79,Red,Personal,3,194
CTR_012614,Renault,Clio,2024,Diesel,15497.07,Blue,Personal,2,172
CTR_012615,Peugeot,308,2023,Electric,11875.66,Red,Personal,2,148
CTR_012617,Renault,Clio,2023,Diesel,10318.13,White,Personal,0,196
CTR_012618,Mercedes,ClasseC,2019,Gasoline,16436.78,Unknown,Personal,2,135
CTR_012619,Volkswagen,Tiguan,2021,Electric,10723.29,White,Personal,0,143
CTR_012620,Volkswagen,Polo,2024,Hybrid,21472.59,Black,Professional,1,109
CTR_012624,BMW,Serie3,2010,Diesel,5378.35,Blue,Professional,2,107
CTR_012628,Peugeot,208,2023,Electric,12952.15,Gray,Mixed,3,103
CTR_012629,Volkswagen,Golf,2019,Gasoline,8594.45,Red,Mixed,2,150
CTR_012630,Mercedes,GLA,2018,Electric,12541.19,White,Mixed,3,181
CTR_012631,Renault,Megane,2022,Hybrid,9353.31,Black,Mixed,1,169
CTR_012637,Renault,Clio,2022,Gasoline,11276.41,Red,Mixed,3,112
CTR_012639,Peugeot,208,2017,Diesel,5384.69,Blue,Mixed,2,128
CTR_012641,Volkswagen,Tiguan,2022,Hybrid,13342.26,Gray,Mixed,1,135
CTR_012643,Renault,Captur,2017,Gasoline,5453.75,White,Professional,2,135
CTR_012644,Renault,Megane,2010,Electric,5439.0,White,Mixed,3,135
CTR_012654,Volkswagen,Tiguan,2022,Diesel,13116.1,Blue,Mixed,3,187
CTR_012657,BMW,Serie1,2024,Gasoline,35688.39,Unknown,Personal,2,114
CTR_012658,Renault,Clio,2014,Diesel,5882.3,Red,Personal,1,91
CTR_012659,BMW,Serie1,2022,Diesel,22036.97,Unknown,Professional,2,101
CTR_012660,Volkswagen,Golf,2011,Diesel,4457.89,White,Mixed,0,112
CTR_012661,Peugeot,3008,2011,Electric,5157.6,Red,Professional,0,100
CTR_012662,Peugeot,308,2024,Diesel,17812.2,White,Mixed,1,114
CTR_012663,Renault,Clio,2014,Diesel,4514.29,Red,Professional,1,198
CTR_012664,Peugeot,3008,2023,Gasoline,14872.6,Black,Mixed,2,199
CTR_012667,BMW,X1,2020,Gasoline,33142.0,Black,Personal,1,136
CTR_012668,Renault,Captur,2022,Hybrid,10012.18,White,Mixed,2,138
CTR_012670,Renault,Clio,2016,Diesel,5992.11,Unknown,Professional,2,159
CTR_012671,Renault,Captur,2020,Diesel,8203.74,Unknown,Personal,0,179
CTR_012675,Volkswagen,Polo,2020,Diesel,9353.88,Blue,Mixed,0,120
CTR_012676,Renault,Captur,2010,Electric,4371.3,Unknown,Personal,0,142
CTR_012677,Volkswagen,Polo,2010,Diesel,4168.16,Unknown,Personal,3,135
CTR_012678,Renault,Megane,2022,Electric,10566.0,White,Professional,1,135
CTR_012680,Mercedes,GLA,2013,Gasoline,4669.02,Black,Personal,1,192
CTR_012681,Renault,Captur,2024,Hybrid,8418.145,White,Personal,1,139
CTR_012683,Peugeot,3008,2019,Diesel,6418.92,Blue,Professional,1,118
CTR_012685,Peugeot,308,2018,Electric,5982.09,White,Personal,1,179
CTR_012691,Peugeot,308,2022,Diesel,10046.41,Unknown,Personal,0,199
CTR_012695,BMW,X1,2024,Electric,33964.9,Gray,Personal,3,136
CTR_012696,Renault,Clio,2022,Gasoline,9667.38,Blue,Personal,3,95
CTR_012698,Mercedes,ClasseA,2018,Diesel,11975.11,Unknown,Personal,0,172
CTR_012700,Peugeot,3008,2010,Diesel,4100.86,Gray,Personal,1,135
CTR_012702,Peugeot,3008,2020,Electric,8632.51,Black,Mixed,0,99
CTR_012704,Peugeot,3008,2011,Electric,5735.57,Red,Professional,3,135
CTR_012706,Volkswagen,Polo,2021,Gasoline,15210.5,Blue,Personal,2,123
CTR_012707,Volkswagen,Golf,2017,Diesel,4241.74,White,Personal,2,155
CTR_012710,Volkswagen,Polo,2023,Electric,20971.4,Gray,Personal,0,200
CTR_012711,Peugeot,3008,2020,Gasoline,7526.49,White,Mixed,0,152
CTR_012712,Volkswagen,Golf,2023,Diesel,18533.35,Unknown,Mixed,3,145
CTR_012714,Renault,Clio,2013,Diesel,4000.1,Black,Mixed,0,135
CTR_012715,Renault,Megane,2024,Diesel,13273.45,White,Personal,3,135
CTR_012723,Peugeot,308,2024,Gasoline,14117.38,Blue,Personal,3,97
CTR_012724,Renault,Megane,2019,Hybrid,5608.53,Blue,Mixed,3,180
CTR_012725,Volkswagen,Tiguan,2010,Hybrid,4265.18,White,Mixed,0,107
CTR_012726,Renault,Clio,2021,Diesel,9641.63,Gray,Personal,0,146
CTR_012729,Volkswagen,Tiguan,2017,Hybrid,5191.41,White,Mixed,2,140
CTR_012733,Peugeot,3008,2020,Diesel,13274.93,Red,Personal,1,121
CTR_012736,Peugeot,208,2020,Gasoline,8418.145,White,Professional,2,160
CTR_012737,Peugeot,308,2019,Gasoline,4813.42,White,Personal,3,90
CTR_012740,Peugeot,308,2014,Diesel,4671.84,Gray,Mixed,3,135
CTR_012741,Volkswagen,Tiguan,2018,Diesel,5066.26,Blue,Mixed,3,135
CTR_012743,Peugeot,308,2020,Diesel,13517.01,Blue,Mixed,3,142
CTR_012748,Volkswagen,Polo,2022,Electric,17561.47,Unknown,Professional,1,141
CTR_012750,Peugeot,208,2023,Gasoline,14033.05,Unknown,Mixed,1,135
CTR_012754,Renault,Megane,2021,Gasoline,7338.58,Black,Personal,2,135
CTR_012755,Renault,Captur,2022,Hybrid,12186.62,Unknown,Professional,0,135
CTR_012757,Volkswagen,Tiguan,2020,Gasoline,9422.73,Black,Personal,0,135
CTR_012759,Volkswagen,Golf,2021,Electric,10804.86,Black,Mixed,1,130
CTR_012760,Renault,Megane,2020,Hybrid,5351.62,Gray,Mixed,0,141
CTR_012762,Volkswagen,Tiguan,2022,Diesel,17624.17,Blue,Professional,1,135
CTR_012763,BMW,X1,2019,Gasoline,8418.145,White,Professional,3,140
CTR_012765,Peugeot,308,2020,Gasoline,8192.06,Gray,Professional,3,135
CTR_012769,BMW,Serie3,2023,Electric,8418.145,Blue,Personal,0,120
CTR_012770,Renault,Megane,2022,Electric,11161.67,Unknown,Professional,0,106
CTR_012772,Renault,Megane,2023,Gasoline,8418.145,Black,Professional,2,77
CTR_012778,Volkswagen,Polo,2016,Electric,5934.19,Black,Professional,3,137
CTR_012780,Renault,Captur,2019,Diesel,4734.98,Unknown,Personal,3,105
CTR_012781,BMW,Serie1,2014,Diesel,4315.99,White,Mixed,0,144
CTR_012783,Volkswagen,Polo,2022,Hybrid,12437.66,Blue,Personal,1,135
CTR_012789,Peugeot,208,2022,Hybrid,12745.19,White,Personal,3,149
CTR_012791,Volkswagen,Polo,2013,Diesel,4187.91,Unknown,Professional,3,116
CTR_012793,Renault,Captur,2024,Hybrid,8418.145,Black,Professional,3,185
CTR_012795,Renault,Captur,2022,Hybrid,9387.04,Gray,Mixed,0,116
CTR_012796,Mercedes,ClasseA,2018,Hybrid,10543.83,Gray,Mixed,0,135
CTR_012797,Volkswagen,Tiguan,2019,Hybrid,8850.5,Blue,Mixed,1,135
CTR_012800,Renault,Clio,2018,Gasoline,5900.38,Red,Mixed,3,107
CTR_012812,Renault,Captur,2019,Diesel,6448.67,Blue,Personal,2,153
CTR_012813,Peugeot,3008,2024,Electric,17046.99,White,Mixed,2,135
CTR_012817,Volkswagen,Polo,2018,Hybrid,5415.13,Gray,Professional,0,113
CTR_012819,Volkswagen,Polo,2023,Gasoline,19724.8,Unknown,Professional,2,101
CTR_012820,Volkswagen,Golf,2016,Electric,5554.3,White,Professional,2,185
CTR_012822,Mercedes,ClasseC,2018,Electric,10068.94,White,Personal,0,194
CTR_012825,Renault,Captur,2022,Gasoline,9628.76,Black,Mixed,2,185
CTR_012828,Renault,Megane,2014,Electric,4997.99,White,Mixed,0,131
CTR_012830,Renault,Clio,2022,Electric,12612.56,White,Personal,1,97
CTR_012832,Volkswagen,Polo,2011,Gasoline,4215.8,Red,Mixed,0,91
CTR_012834,Volkswagen,Golf,2024,Diesel,23907.2,Unknown,Personal,2,179
CTR_012835,Renault,Captur,2022,Gasoline,9188.4,Unknown,Personal,2,93
CTR_012837,Renault,Clio,2020,Hybrid,7238.1,Red,Personal,0,148
CTR_012842,BMW,Serie3,2018,Gasoline,9031.57,White,Professional,3,135
CTR_012843,Volkswagen,Golf,2021,Electric,12389.14,Blue,Personal,2,135
CTR_012845,Renault,Captur,2024,Electric,16563.87,Gray,Personal,1,192
CTR_012849,Volkswagen,Tiguan,2010,Gasoline,5263.6,Black,Personal,0,107
CTR_012850,BMW,X1,2020,Electric,16725.89,Gray,Professional,3,91
CTR_012851,BMW,Serie3,2021,Electric,25905.78,Unknown,Mixed,0,190
CTR_012852,Renault,Megane,2020,Electric,7140.67,Unknown,Personal,3,108
CTR_012855,Peugeot,208,2022,Diesel,13421.72,Gray,Personal,1,193
CTR_012862,Peugeot,308,2022,Electric,10728.97,Unknown,Professional,3,181
CTR_012863,Renault,Clio,2023,Gasoline,12736.29,Blue,Professional,3,117
CTR_012873,Peugeot,3008,2021,Gasoline,10941.78,Gray,Professional,1,77
CTR_012874,Volkswagen,Polo,2014,Diesel,5917.69,Blue,Professional,2,160
CTR_012876,Peugeot,208,2013,Electric,5598.34,Gray,Mixed,3,100
CTR_012880,Volkswagen,Golf,2012,Diesel,5871.07,White,Mixed,0,127
CTR_012882,Renault,Captur,2020,Hybrid,4927.55,White,Professional,3,134
CTR_012889,Peugeot,208,2019,Electric,7298.28,Black,Personal,2,118
CTR_012890,Renault,Clio,2018,Gasoline,4189.3,White,Professional,3,135
CTR_012893,Renault,Megane,2012,Hybrid,5187.63,White,Professional,1,148
CTR_012894,Renault,Megane,2022,Gasoline,8569.47,Black,Professional,0,159
CTR_012895,Peugeot,3008,2015,Diesel,4972.1,Blue,Personal,1,111
CTR_012896,Volkswagen,Tiguan,2023,Electric,18765.54,White,Mixed,1,112
CTR_012899,Volkswagen,Tiguan,2013,Gasoline,4343.12,Gray,Personal,0,185
CTR_012900,Peugeot,3008,2018,Gasoline,4400.28,Unknown,Professional,1,135
CTR_012902,Peugeot,208,2019,Electric,4948.12,Blue,Mixed,1,118
CTR_012906,Renault,Clio,2018,Hybrid,5494.78,White,Mixed,0,109
CTR_012908,Volkswagen,Tiguan,2018,Hybrid,5483.4,Unknown,Mixed,1,167
CTR_012909,Renault,Megane,2020,Electric,8409.71,Gray,Personal,0,149
CTR_012917,Peugeot,208,2011,Gasoline,4724.52,Red,Personal,0,174
CTR_012918,Peugeot,308,2022,Gasoline,11104.77,Blue,Mixed,1,135
CTR_012923,BMW,X1,2024,Gasoline,34928.89,White,Professional,0,104
CTR_012930,Renault,Clio,2023,Electric,14098.57,Blue,Mixed,3,107
CTR_012935,Renault,Megane,2022,Diesel,9755.55,Red,Personal,0,141
CTR_012936,Volkswagen,Polo,2022,Diesel,12473.6,Unknown,Mixed,1,134
CTR_012950,Volkswagen,Tiguan,2014,Gasoline,5254.38,Gray,Personal,0,178
CTR_012953,Volkswagen,Golf,2023,Diesel,19892.93,Red,Professional,3,123
CTR_012955,Volkswagen,Tiguan,2022,Gasoline,15542.04,Blue,Personal,2,126
CTR_012956,Renault,Clio,2023,Hybrid,11435.32,Blue,Personal,2,135
CTR_012958,Mercedes,ClasseA,2022,Gasoline,31986.51,Black,Personal,0,135
CTR_012964,Peugeot,208,2018,Diesel,5982.01,Black,Professional,3,102
CTR_012965,Renault,Megane,2023,Electric,12684.88,Gray,Mixed,1,161
CTR_012968,Volkswagen,Polo,2019,Diesel,7408.69,Gray,Personal,1,135
CTR_012973,Renault,Megane,2018,Gasoline,4487.23,Gray,Personal,0,152
CTR_012974,Renault,Megane,2021,Diesel,10745.64,Blue,Professional,1,182
CTR_012975,Renault,Clio,2022,Hybrid,12131.4,Gray,Professional,0,142
CTR_012978,Peugeot,3008,2017,Electric,4558.97,Red,Professional,2,135
CTR_012982,Renault,Captur,2024,Hybrid,12669.7,Red,Mixed,0,173
CTR_012983,Volkswagen,Polo,2021,Diesel,14354.79,White,Professional,3,135
CTR_012985,Renault,Clio,2021,Diesel,10724.35,Black,Personal,0,185
CTR_012990,Renault,Clio,2018,Electric,4931.21,Unknown,Professional,0,174
CTR_012993,Volkswagen,Golf,2022,Gasoline,13541.77,Blue,Mixed,3,135
CTR_012994,Mercedes,GLA,2020,Hybrid,18556.46,Black,Professional,1,179
CTR_012995,Volkswagen,Golf,2024,Electric,22378.81,Red,Personal,0,131
CTR_012996,Peugeot,308,2021,Electric,10003.27,Red,Professional,3,133
CTR_012999,Volkswagen,Polo,2020,Diesel,21070.01,Black,Professional,2,111
CTR_013001,Peugeot,308,2014,Hybrid,8418.145,Black,Personal,2,135
CTR_013002,Volkswagen,Golf,2020,Electric,8418.145,Black,Professional,0,92
CTR_013005,Renault,Megane,2023,Electric,9908.44,White,Mixed,0,103
CTR_013009,Renault,Clio,2022,Hybrid,12407.1,White,Professional,0,159
CTR_013016,Peugeot,308,2023,Diesel,12434.35,White,Personal,1,96
CTR_013018,Mercedes,ClasseA,2024,Gasoline,44127.62,Unknown,Professional,0,135
